"","Year","runsize_obs","SST_win_lag1","SST_win_lag2","SST_sum_lag1","SST_sum_lag2","CFS_min_lag2","CFS_min_lag3","CFS_mean_lag2","CFS_mean_lag3","CFS_max_lag2","CFS_max_lag3"
"1",1996,2523,0.444154737807734,0.977416956779817,1.78256242462574,1.19044911768049,0.471145500563197,-1.38221200685384,-1.33430434322913,-2.17104549623657,0.220240990630608,-2.49288260987303
"2",1997,2428,0.722925276582905,0.444154737807734,-0.788969639001541,1.78256242462574,-0.649382836820287,0.45032370347551,0.58786737018385,-1.31373256489691,1.39367657502762,0.232377086403205
"3",1998,2909,0.084664577166946,0.722925276582905,1.60148748234022,-0.788969639001541,0.28822464182818,-0.657796791723987,0.893407759181893,0.579092625388422,0.377164858501496,1.3922544302823
"4",1999,3545,2.30656669588519,0.084664577166946,0.288164371418872,1.60148748234022,0.248131395725924,0.2694283652665,0.656674183523303,0.879968213614716,0.838967948904195,0.387487806989414
"5",2000,13018,-0.0338452456646188,2.30656669588519,-0.789055764197331,0.288164371418872,1.71873933946858,0.229779079976019,0.5263562579383,0.646848939063918,-0.484763653433465,0.84395508053531
"6",2001,6227,-0.000513497502737443,-0.0338452456646188,0.36694883633701,-0.789055764197331,-0.794786828275658,1.68410267760112,1.79396671266357,0.518520626576664,0.525328070181373,-0.464481714243837
"7",2002,6382,0.405995346702708,-0.000513497502737443,-0.643078132077201,0.36694883633701,0.36702664212763,-0.801590694689216,0.18904694492937,1.7667779926747,0.33096973914739,0.533939094737058
"8",2003,3815,-0.528548805940074,0.405995346702708,-0.396484192966435,-0.643078132077201,0.253887889286533,0.347357774707801,-2.41847336105849,0.186361142527505,-3.1288388126739,0.341826440443971
"9",2004,6662,1.27695512927062,-0.528548805940074,0.777830266171128,-0.396484192966435,2.33100636885484,0.235471830692069,1.25862684251518,-2.38134916395224,0.707026148681942,-3.07800640490029
"10",2005,3079,0.175743339670532,1.27695512927062,1.33785925248014,0.777830266171128,-0.786977732030176,2.28958994745643,-0.159472233413053,1.2396113589603,-0.328390427443777,0.713537777000874
"11",2006,3933,0.400291856814587,0.175743339670532,0.303819664517962,1.33785925248014,-1.71310950562833,-0.793868070182628,-0.382366532340098,-0.15683706159795,-0.446289164091876,-0.30991527325089
"12",2007,2583,0.643248622155504,0.400291856814587,-0.60391782104614,0.303819664517962,0.195881774003527,-1.70974459497983,-1.02332820799364,-0.376328348893497,-0.758935972726862,-0.42645177114512
"13",2008,2116,-0.367869547417687,0.643248622155504,0.635558006505404,-0.60391782104614,0.465743953003328,0.178108029128516,0.576716366257278,-1.00750422002851,0.288898187618597,-0.735486161096885
"14",2009,2069,-1.43525373451535,-0.367869547417687,-1.79985825718073,0.635558006505404,-0.897963578747973,0.444981968369673,0.598338149139605,0.568111868059666,0.379754454616006,0.300240996735815
"15",2010,4474,-1.93133005514158,-1.43525373451535,-1.16638516480422,-1.79985825718073,-0.293919266390297,-0.903624947650128,-0.174223394147142,0.589403542998467,0.867500504889252,0.390047482103205
"16",2011,3318,0.748485815902154,-1.93133005514158,-1.2693131277434,-1.16638516480422,1.57831570887622,-0.306269342975981,-0.749966828403365,-0.171363010777514,1.29972734328484,0.872157962474531
"17",2012,2795,-0.506590994719278,0.748485815902154,0.151947130715927,-1.2693131277434,-0.0933164190777115,1.54523398693234,0.37577181056087,-0.738316352092981,0.756362139834236,1.29939071724833
"18",2013,3417,-0.845866565507395,-0.506590994719278,-0.139188054581301,0.151947130715927,1.01222442311552,-0.10788781250838,1.15563250143783,0.370235208956456,-0.107330439044561,0.762303724732696
"19",2014,2653,-0.497151122700719,-0.845866565507395,1.04801435389246,-0.139188054581301,0.946526486578811,0.985411147136909,0.609270186999415,1.13818947147352,0.0943135873011524,-0.0914094808650367
"20",2015,4989,-1.08444377840386,-0.497151122700719,0.722345153013032,1.04801435389246,0.297890975652578,0.920440697448296,0.566993814530096,0.600168677298286,0.772756363439706,0.107904687545099
"21",2016,3081,2.56092578111531,-1.08444377840386,1.88686142907699,0.722345153013032,1.25149008328123,0.27898766177592,0.0354715131367021,0.558537754209875,-0.332477998172529,0.778508524368327
"22",2017,3378,1.84128502675648,2.56092578111531,0.556607258299285,1.88686142907699,-0.0460522901850558,1.22202736912928,-0.0454667409122471,0.0351304049832712,-0.142347056361661,-0.31395561491329
"23",2018,1696,0.292197093265121,1.84128502675648,0.345114010712656,0.556607258299285,-1.84779227717764,-0.0611470490967199,1.0584609308073,-0.0445721341044265,0.474690104738868,-0.1260215052705
"24",2019,4625,0.571015925414763,0.292197093265121,0.963183223956618,0.345114010712656,-1.0744785070564,-1.84293599632588,1.36262403285073,1.04250145599312,0.498285556180787,0.483886216131817
"25",2020,4355,0.669676747710941,0.571015925414763,1.96836331299082,0.963183223956618,-0.781562953961422,-1.07818528962593,0.364523527424343,1.34202078482607,0.250655552460292,0.507209038372753
"26",2021,3246,-0.376973272132345,0.669676747710941,0.585144931437805,1.96836331299082,-1.26760846170961,-0.78851325107207,-1.70495114162497,0.359158657616265,-1.56933587815076,0.262440228904877
"27",2022,3753,0.21578786688445,-0.376973272132345,0.648132682900652,0.585144931437805,-1.06479735866335,-1.26917667632116,-0.370494923824973,-1.67872055832469,0.321022411209085,-1.53652245340087
"28",2023,NA,NA,0.21578786688445,NA,0.648132682900652,-0.520721335022019,-1.06861134259264,0.00671736913843393,-0.364637988719203,0.490130471654604,0.331994047033382
