"","Year","runsize_obs","SST_win_lag1","SST_win_lag2","SST_sum_lag1","SST_sum_lag2","CFS_min_lag2","CFS_min_lag3","CFS_mean_lag2","CFS_mean_lag3","CFS_max_lag2","CFS_max_lag3"
"34",2011,13987,0.748485815902154,-1.93133005514158,-1.2693131277434,-1.16638516480422,0.767469298544742,1.2555040367201,-0.601241185483204,-0.0157806354067876,1.29402009545632,0.742499022204263
"35",2012,12644,-0.506590994719278,0.748485815902154,0.151947130715927,-1.2693131277434,-0.447026645273545,0.775640364276916,0.413781820973283,-0.591666033105512,0.331220070146128,1.26870370187111
"36",2013,10554,-0.845866565507395,-0.506590994719278,-0.139188054581301,0.151947130715927,0.0367029714597751,-0.424826001237336,0.753105861786421,0.406852103729055,0.228000059596549,0.321206979729635
"37",2014,9005,-0.497151122700719,-0.845866565507395,1.04801435389246,-0.139188054581301,0.310249559758105,0.0533156820240906,0.0235066152030709,0.740658536549488,-0.817928064361864,0.219627608017814
"38",2015,11176,-1.08444377840386,-0.497151122700719,0.722345153013032,1.04801435389246,-0.391415090709711,0.323702322938597,0.0479506639819265,0.0229230017879499,-0.395280242643427,-0.809675926459034
"39",2016,7896,2.56092578111531,-1.08444377840386,1.88686142907699,0.722345153013032,0.839875444618464,-0.369856858583837,-0.449598295405574,0.0469695759917855,-0.494524245956613,-0.393745914856224
"40",2017,7189,1.84128502675648,2.56092578111531,0.556607258299285,1.88686142907699,-0.91006533507042,0.847210091175089,-0.0999135329505797,-0.442488945392856,-0.14497878688226,-0.491412476301469
"41",2018,9943,0.292197093265121,1.84128502675648,0.345114010712656,0.556607258299285,-1.29432088008607,-0.882515774399808,0.399155781105556,-0.0984902623433321,0.342677596940269,-0.147422895904767
"42",2019,8382,0.571015925414763,0.292197093265121,0.963183223956618,0.345114010712656,-0.606464111887027,-1.26233248758156,0.696652537492151,0.392463891851005,-0.474251391153577,0.33248239393395
"43",2020,9249,0.669676747710941,0.571015925414763,1.96836331299082,0.963183223956618,-1.10008285014494,-0.582421682842118,-0.15210127542405,0.685123176430684,-0.0213169515851243,-0.471461850034983
"44",2021,7494,-0.376973272132345,0.669676747710941,0.585144931437805,1.96836331299082,-1.51546222538831,-1.07033825076675,-0.605807641717546,-0.149829401504456,0.157135382841035,-0.0257266136884411
"45",2022,8996,0.21578786688445,-0.376973272132345,0.648132682900652,0.585144931437805,-0.740430365355904,-1.48091925883523,-0.026949015348427,-0.596158236082241,0.545961112883934,0.14988929562025
"46",2023,NA,NA,0.21578786688445,NA,0.648132682900652,0.53430976450703,-0.714840388908546,-0.00634603409953113,-0.0267121906073219,-0.149580590590148,0.532534803529559
