"","Year","runsize_obs","SST_win_lag1","SST_win_lag2","SST_sum_lag1","SST_sum_lag2","CFS_min_lag2","CFS_min_lag3","CFS_mean_lag2","CFS_mean_lag3","CFS_max_lag2","CFS_max_lag3"
"33",2013,6608,-0.845866565507395,-0.506590994719278,-0.139188054581301,0.151947130715927,-0.259559403624887,-0.773914804152921,1.13450380467185,0.462062330962624,0.0669193634760228,0.144488486902047
"34",2014,4005,-0.497151122700719,-0.845866565507395,1.04801435389246,-0.139188054581301,0.428807419669978,-0.254575275479185,-0.246628973497361,1.1110040053654,-1.60553109127091,0.0535845519833152
"35",2015,6938,-1.08444377840386,-0.497151122700719,0.722345153013032,1.04801435389246,-1.01325646554669,0.422959791850421,0.0212212048656389,-0.249329719161321,-1.73989580726606,-1.59686979975229
"36",2016,6834,2.56092578111531,-1.08444377840386,1.88686142907699,0.722345153013032,1.36604030476157,-0.996412581279395,-0.736363763178693,0.0144867918266228,-1.61129706202764,-1.72946734822045
"37",2017,4087,1.84128502675648,2.56092578111531,0.556607258299285,1.88686142907699,-0.637426611530774,1.34544490358865,-0.207213423020557,-0.731689388707804,-0.124388502954432,-1.60255993634223
"38",2018,4749,0.292197093265121,1.84128502675648,0.345114010712656,0.556607258299285,-0.317002228667011,-0.626496575992675,0.757983214721216,-0.210507743872705,0.248751418342773,-0.135207229426541
"39",2019,4062,0.571015925414763,0.292197093265121,0.963183223956618,0.345114010712656,0.013524208860787,-0.311114212301024,1.16624712966548,0.740153595770826,-1.3458517873551,0.233025147899363
"40",2020,3563,0.669676747710941,0.571015925414763,1.96836331299082,0.963183223956618,-0.733715466148352,0.0142112457631925,-0.205088200149099,1.14226929440929,-0.0855817385356407,-1.34060580341861
"41",2021,3126,-0.376973272132345,0.669676747710941,0.585144931437805,1.96836331299082,-1.26411915544277,-0.721270282959179,-1.48998228268307,-0.208414525617461,-0.468190138378332,-0.0969108523769355
"42",2022,3114,0.21578786688445,-0.376973272132345,0.648132682900652,0.585144931437805,-0.193134893749169,-1.24332783596247,-0.356687426795613,-1.47395885310256,0.154344752125798,-0.474487178622436
"43",2023,NA,NA,0.21578786688445,NA,0.648132682900652,0.0292554287383762,-0.189195984601154,-0.208413272756678,-0.357730756380436,-0.403861568142188,0.1398601201113
